#Name,Tele,DATE-OBS,EXPTIME,BJD,BVCORR
BD+201895_2025-07-07_0.pkl,tlv,2025-07-07T23:43:48.126,0,1714.285,2460864.500770176,25.105
BD+201895_2025-07-12_0.pkl,tlv,2025-07-12T21:46:22.192,1,1714.285,2460869.419626119,24.59
BD+201895_2025-07-17_0.pkl,tlv,2025-07-17T21:26:16.897,2,1714.285,2460874.406075806,23.791
