#Name,Tele,DATE-OBS,EXPTIME,BJD,BVCORR
29Dra_2025-04-11_0.pkl,elp,2025-04-11T08:16:51.062,0,299.997,2460776.847468443,-4.146
29Dra_2025-04-21_0.pkl,elp,2025-04-21T09:00:28.840,1,300.0,2460786.877630039,-4.034
29Dra_2025-05-04_0.pkl,elp,2025-05-04T06:00:37.525,2,300.001,2460799.7525655897,-3.622
29Dra_2025-05-28_0.pkl,elp,2025-05-28T06:21:44.166,3,299.997,2460823.766974801,-2.561
29Dra_2025-06-06_0.pkl,tlv,2025-06-06T18:49:30.856,4,428.571,2460833.2869374217,-1.961
29Dra_2025-06-18_0.pkl,tlv,2025-06-18T18:38:20.075,5,428.571,2460845.279109855,-1.205
29Dra_2025-06-29_0.pkl,tlv,2025-06-29T22:56:44.671,6,428.571,2460856.458530355,-0.57
29Dra_2025-07-11_0.pkl,tlv,2025-07-11T17:52:44.868,7,428.571,2460868.2474203035,0.362
