#File EW Redshift Calculated_RV BJD BVCORR Comments
2MASSJ17270871+2700144_2020-09-03_0.pkl 0.07787010498637059 -0.00026075374987012266 -78.17200552025126 2459095.6862084502 -19.05 #Li_Feature_nonexistent?
ASASJ210323+1930.9_2020-07-13_0.pkl 0.048063010955772256 -7.533018117725908e-05 -22.583419574074384 2459043.8896664833 13.401 --
ASASJ210323+1930.9_2020-07-15_0.pkl 0.03612960833898704 -0.00013867822154520467 -41.57468379867969 2459045.941527558 12.573 --
ASASJ210323+1930.9_2020-08-06_0.pkl 0.06094754425345261 -6.287726250224616e-05 -18.85012857484151 2459067.828689968 4.41 --
ASASJ210323+1930.9_2020-08-07_0.pkl 0.056731406122251915 -8.950301330858565e-06 -2.6832327642163496 2459068.8405245664 3.97 --
ASASJ210323+1930.9_2020-09-16_0.pkl 0.0523094727289517 -5.016314355779484e-05 -15.038531706893032 2459108.679192602 -11.883 --
ASASJ210323+1930.9_2020-09-27_0.pkl 0.05748037022894925 -4.882651955992531e-06 -1.4637821923842933 2459119.703392292 -15.848 --
ASASJ210323+1930.9_2020-11-21_0.pkl 0.046571882687620914 0.0001425594685910128 42.73825235959778 2459174.5810357854 -24.949 --
ASASJ210323+1930.9_2021-07-08_0.pkl 0.04133036748978114 -3.971148724585333e-06 -1.1905204054578122 2459403.83503082 15.308 --
ASASJ210323+1930.9_2021-08-26_0.pkl 0.05322843822647405 -7.68835339995415e-05 -23.049103022380848 2459452.7412820514 -3.549 --
ASASJ210323+1930.9_2020-11-22_0.pkl 0.0339014708989569 0.00019628716324670195 58.84540957327874 2459175.5826352816 -24.924 --
BD+142519_2020-05-10_0.pkl 0.13029790142001252 -8.050159031237767e-05 -24.13376898864397 2458979.741996132 -20.64 --
BD+142519_2020-12-04_0.pkl 0.11709676098925037 -0.00012889718756690417 -38.64240365879174 2459188.0086879055 27.542 --
BD+142519_2021-01-31_0.pkl 0.11512706473636891 -3.6290379720848075e-06 -1.087958184794336 2459245.9218459944 22.88 --
BD+142519_2021-03-30_0.pkl 0.12838585074767028 -9.622724485567843e-05 -28.848201492033734 2459303.713790084 -2.682 --
BD+142519_2021-04-01_0.pkl 0.1220928079885426 2.1482098896991167e-05 6.44017105947128 2459305.760433325 -3.798 --
BD+142519_2021-04-23_0.pkl 0.12327964521883228 0.00010892465557936068 32.65478936154271 2459327.7200518465 -13.96 --
BD+142519_2021-05-29_0.pkl 0.11757666249217635 0.00013210012999154353 39.602621615483315 2459363.658332253 -25.577 --
BD+201895_2020-11-21_0.pkl 0.1533422457326905 1.484147657249289e-06 0.4449362623285247 2459174.9937146115 24.442 --
BD+201895_2021-02-01_0.pkl 0.14074792093141708 0.00011252167193379902 33.733147707129845 2459246.764135745 -9.006 --
BD+201895_2021-04-01_0.pkl 0.12914848644387078 0.00017978228775361742 53.89737251226197 2459305.717921348 -29.182 --
BMCVn_2020-05-11_0.pkl 0.05347772185160471 7.303743806364054e-05 21.896072498822054 2458980.7247069394 -16.592 --
BMCVn_2021-01-31_0.pkl 0.03733710730581574 -6.757568428189757e-05 -20.258679951296564 2459245.970973963 16.588 --
BMCVn_2021-02-01_0.pkl 0.04710064381600265 -5.258066788555198e-05 -15.763287248045948 2459246.9028532375 16.471 --
BMCVn_2021-03-30_0.pkl 0.04818137002863043 2.3284163341202374e-06 0.6980416374259246 2459303.760778176 -3.206 --
BMCVn_2021-04-01_0.pkl 0.057949989409204594 -2.931739347065553e-06 -0.8789133216181825 2459305.827797069 -4.103 --
BMCVn_2021-04-23_0.pkl 0.053117392110564765 2.275791662249083e-05 6.822651581152251 2459327.6670204313 -11.408 --
BMCVn_2021-05-02_0.pkl 0.04917076246294716 0.00010532226860942155 31.57482094597658 2459336.834214478 -14.434 --
BPSCS22950-0027_2019-10-13_0.pkl 0.054763852277038616 7.090517599779221e-05 21.256836430059323 2458769.5784142646 -28.887 --
BPSCS22950-0027_2020-07-12_0.pkl 0.06148701046496141 -0.00014474293297459586 -43.39283849663988 2459042.8532181643 6.757 --
BPSCS22950-0027_2020-08-06_0.pkl 0.08134718732580115 -7.242812184914321e-05 -21.713404098053175 2459067.788090351 -5.489 --
BPSCS22950-0027_2020-08-07_0.pkl 0.06784133775757262 -1.5991245712335935e-05 -4.794054730653185 2459068.823743169 -6.083 --
BPSCS22950-0027_2020-09-03_0.pkl 0.06945191293238073 0.00011366505548445349 34.07592546307025 2459095.748419986 -18.224 --
BPSCS22950-0027_2020-10-02_0.pkl 0.06168216929893777 -3.510878011114018e-05 -10.525347206029988 2459124.636857824 -27.202 --
BPSCS22950-0027_2020-11-22_0.pkl 0.0664862318700985 9.98625806764819e-05 29.938047724325166 2459175.543755937 -27.013 --
BPSCS22950-0027_2021-07-08_0.pkl 0.07183615978145363 -7.882881527752588e-05 -23.632283662646916 2459403.816556142 8.918 --
BPSCS22950-0027_2021-07-09_0.pkl 0.06657796220262968 -0.00012061997318589075 -36.1609572803325 2459404.9150070576 8.156 --
BPSCS22950-0027_2021-08-26_0.pkl 0.07019903146758866 -6.729276404077613e-05 -20.173862599056175 2459452.7243347345 -14.635 --
BPSCS22950-0027_2021-08-27_0.pkl 0.07315007008009822 -7.61888528123305e-05 -22.840842847297953 2459453.708919503 -15.031 --
BPSCS22950-0027_2021-10-04_0.pkl 0.08420369910903824 6.705413507993148e-05 20.102323438243605 2459491.650094238 -27.618 --
EPCVn_2020-05-10_0.pkl 0.1329682852287699 0.0002608393666821728 78.19767279409696 2458979.724271754 -19.85 --
EPCVn_2020-07-12_0.pkl 0.12053036047166232 0.00020044509261418273 60.09192540528275 2459042.647798141 -17.226 --
EPCVn_2020-07-14_0.pkl 0.10153546348735176 3.647130715552315e-05 10.933822526856815 2459044.643953625 -16.782 --
EPCVn_2021-01-31_0.pkl 0.12035789886376635 0.00010801921156946245 32.383344083477496 2459245.8906184826 11.673 --
