#Name,Tele,DATE-OBS,EXPTIME,BJD,BVCORR
V834Her_2025-04-11_0.pkl,elp,2025-04-11T08:08:24.808,0,300.0,2460776.8433718164,16.198
V834Her_2025-04-27_0.pkl,elp,2025-04-27T06:20:09.561,1,300.0,2460792.768973456,13.409
V834Her_2025-05-29_0.pkl,tlv,2025-05-29T19:10:46.834,2,428.571,2460825.305867018,5.025
V834Her_2025-06-14_0.pkl,tlv,2025-06-14T23:05:24.513,3,428.571,2460841.4689317774,-0.171
V834Her_2025-07-01_0.pkl,tlv,2025-07-01T17:54:26.512,4,428.571,2460858.2528416687,-4.788
V834Her_2025-07-18_0.pkl,tlv,2025-07-18T18:09:28.989,5,428.571,2460875.262870827,-9.499
