#Name,Tele,DATE-OBS,EXPTIME,BJD,BVCORR
BD+201895_2025-04-12_0.pkl,elp,2025-04-12T02:50:19.797,0,1200.0,2460777.6262630327,-29.824
BD+201895_2025-04-16_0.pkl,elp,2025-04-16T02:48:38.139,1,1200.0,2460781.6246905834,-29.865
BD+201895_2025-04-21_0.pkl,elp,2025-04-21T02:45:28.465,2,1200.0,2460786.622001608,-29.727
